No task specified, assuming we want an unconstrained plan for the first robot, labeled 'boxy'.
Robot 'boxy'
	DOF:      6
	PosDOF:   3
	OriDOF:   3
	JointDOF: 0
Actuators:
Actuator (robot 0x2319c90):
	Type: 1
	MaxForce: 1
	Mask:  1 1 1 1 1 1
	Limits: -1:1 -1:1 -1:1 -1:1 -1:1 -1:1
	Control space: [-1:1 ; -1:1 ; -1:1 ; -1:1 ; -1:1 ; -1:1 ]



Automatically computed position resolution as 0.002


MPLibrary is solving with MPStrategyMethod labeled TestPrimitives using seed 12345678.
Number of vertices before:1610
total number of vertices41244
13.4732 -29.1511 -4.49384 distance: 62.5914 vd 18446744073709551615 point  -30 15.875 -3.84375
13.4732 -29.1511 -4.49384 distance: 45.1649 vd 18446744073709551615 point  -6 4.04925 -28.1243
13.4732 -29.1511 -4.49384 distance: 21.1263 vd 18446744073709551615 point  6 -19.532 12.7673
13.4732 -29.1511 -4.49384 distance: 35.7045 vd 18446744073709551615 point  4.31178 -28.1243 30
13.4902 -31.4441 12.4976 distance: 46.6708 vd 18446744073709551615 point  15 -1.12426 -22.9507
13.4902 -31.4441 12.4976 distance: 32.3277 vd 18446744073709551615 point  -6 -13.3911 30.9178
13.4902 -31.4441 12.4976 distance: 65.1581 vd 18446744073709551615 point  -5.59041 30 22.7996
13.4902 -31.4441 12.4976 distance: 30.628 vd 18446744073709551615 point  32.2656 -15 30.25
13.4902 -31.4441 12.4976 distance: 66.6097 vd 18446744073709551615 point  -13.375 21 -18.5625
13.4196 -22.9195 13.4713 distance: 37.7631 vd 18446744073709551615 point  6 13.9507 16.8757
13.4196 -22.9195 13.4713 distance: 62.7668 vd 18446744073709551615 point  -31.5 -17.25 -30
13.4196 -22.9195 13.4713 distance: 43.3425 vd 18446744073709551615 point  -15 4.18031 -4.8727
13.4196 -22.9195 13.4713 distance: 62.5075 vd 18446744073709551615 point  -8.5 15 -31.125
13.4196 -22.9195 13.4713 distance: 69.3165 vd 18446744073709551615 point  -22.75 25.125 -21
13.4196 -22.9195 13.4713 distance: 80.9298 vd 18446744073709551615 point  -24 33 -31.5
13.4196 -22.9195 13.4713 distance: 46.2927 vd 18446744073709551615 point  -21.1121 3 -3.22474
13.4196 -22.9195 13.4713 distance: 19.9167 vd 18446744073709551615 point  30 -13.9328 7.06803
13.4196 -22.9195 13.4713 distance: 62.9656 vd 18446744073709551615 point  -13.125 31.75 -3
13.4196 -22.9195 13.4713 distance: 51.2636 vd 18446744073709551615 point  -14.7986 -3 -24.4088
13.4196 -22.9195 13.4713 distance: 21.9308 vd 18446744073709551615 point  21 -14.375 -5.25
13.4196 -22.9195 13.4713 distance: 21.2527 vd 18446744073709551615 point  30 -21.1373 26.6467
13.4196 -22.9195 13.4713 distance: 58.3288 vd 18446744073709551615 point  4.875 33 -0.75
13.4196 -22.9195 13.4713 distance: 59.8642 vd 18446744073709551615 point  4.10938 33 -5.76562
13.4196 -22.9195 13.4713 distance: 16.6308 vd 18446744073709551615 point  30 -22.3828 14.6484
13.4196 -22.9195 13.4713 distance: 47.1828 vd 18446744073709551615 point  22.6882 12 -16.8757
13.4196 -22.9195 13.4713 distance: 48.5787 vd 18446744073709551615 point  -5.2929 18.7523 30
13.4196 -22.9195 13.4713 distance: 45.7037 vd 18446744073709551615 point  6 22.0493 16.8757
13.4196 -22.9195 13.4713 distance: 62.4097 vd 18446744073709551615 point  -22.8197 25.1273 30
13.4196 -22.9195 13.4713 distance: 59.4088 vd 18446744073709551615 point  -12.3332 15 -24.3217
13.4196 -22.9195 13.4713 distance: 61.9201 vd 18446744073709551615 point  31.7031 22.8594 -24
13.4196 -22.9195 13.4713 distance: 49.5301 vd 18446744073709551615 point  -33 -19.1537 30.3316
13.4196 -22.9195 13.4713 distance: 62.4249 vd 18446744073709551615 point  -6.37662 15 -31.994
13.4083 -24.1228 -4.39163 distance: 37.1111 vd 18446744073709551615 point  -4.31178 6 -16.8757
13.4083 -24.1228 -4.39163 distance: 59.944 vd 18446744073709551615 point  -33 -3.82617 27.6645
4.52857 -13.1928 -22.2819 distance: 18.8896 vd 18446744073709551615 point  -4.31178 -16.8757 -6
4.52857 -13.1928 -22.2819 distance: 23.2141 vd 18446744073709551615 point  6 4.95075 -7.87574
4.52857 -13.1928 -22.2819 distance: 37.7709 vd 18446744073709551615 point  33 11.625 -21.9688
4.52857 -13.1928 -22.2819 distance: 36.1614 vd 18446744073709551615 point  3.47185 15 0.33877
4.52857 -13.1928 -22.2819 distance: 16.2118 vd 18446744073709551615 point  -4.5 -24 -14.25
4.52857 -13.1928 -22.2819 distance: 28.5028 vd 18446744073709551615 point  -17.25 -31.5 -24
4.52857 -13.1928 -22.2819 distance: 56.5173 vd 18446744073709551615 point  -3.96094 6.52344 30
4.52857 -13.1928 -22.2819 distance: 35.4635 vd 18446744073709551615 point  3 13.9438 0.498002
4.52857 -13.1928 -22.2819 distance: 55.6206 vd 18446744073709551615 point  -4.5625 3.46875 30
4.52857 -13.1928 -22.2819 distance: 12.9533 vd 18446744073709551615 point  -4.5 -21 -17.25
4.52857 -13.1928 -22.2819 distance: 14.6347 vd 18446744073709551615 point  -4.5 -21 -30.75
4.52857 -13.1928 -22.2819 distance: 55.8096 vd 18446744073709551615 point  -33 -32.3199 14.3305
4.52857 -13.1928 -22.2819 distance: 49.6701 vd 18446744073709551615 point  -21 28.5 -13.5
4.52857 -13.1928 -22.2819 distance: 57.0486 vd 18446744073709551615 point  -31.3125 -33 17.4375
4.52857 -13.1928 -22.2819 distance: 40.2212 vd 18446744073709551615 point  3 21.3002 -1.6508
4.52857 -13.1928 -22.2819 distance: 21.5182 vd 18446744073709551615 point  -6 -17.2519 -3.95964
4.52857 -13.1928 -22.2819 distance: 41.6275 vd 18446744073709551615 point  -21 19.6875 -22.4375
4.52857 -13.1928 -22.2819 distance: 45.6644 vd 18446744073709551615 point  4.5 -27.75 21
22.4694 -22.5514 -22.8438 distance: 47.1938 vd 18446744073709551615 point  -21 -4.95075 -28.1243
22.4694 -22.5514 -22.8438 distance: 65.5806 vd 18446744073709551615 point  -4.18125 -0.825 33
22.4694 -22.5514 -22.8438 distance: 23.6953 vd 18446744073709551615 point  3 -12.4057 -13.9289
22.4694 -22.5514 -22.8438 distance: 18.5061 vd 18446744073709551615 point  21 -18.375 -4.875
22.4694 -22.5514 -22.8438 distance: 27.8088 vd 18446744073709551615 point  21 5.03722 -19.675
22.4694 -22.5514 -22.8438 distance: 22.5427 vd 18446744073709551615 point  3 -11.1905 -22.6288
22.4694 -22.5514 -22.8438 distance: 62.0352 vd 18446744073709551615 point  -3.61331 -15.5134 33
22.4694 -22.5514 -22.8438 distance: 39.0472 vd 18446744073709551615 point  -5.06101 -32.4942 3
22.4694 -22.5514 -22.8438 distance: 11.3121 vd 18446744073709551615 point  13.2812 -24 -16.4062
22.4694 -22.5514 -22.8438 distance: 66.3321 vd 18446744073709551615 point  -33 13.6257 -19.0618
22.4694 -22.5514 -22.8438 distance: 67.409 vd 18446744073709551615 point  -30 10.1243 4.04925
22.4694 -22.5514 -22.8438 distance: 49.3055 vd 18446744073709551615 point  -26.8125 -24 -22.375
22.4694 -22.5514 -22.8438 distance: 70.7915 vd 18446744073709551615 point  -5.39467 10.8627 33
22.4694 -22.5514 -22.8438 distance: 54.1243 vd 18446744073709551615 point  -30.5441 -18.5692 -33
22.4694 -22.5514 -22.8438 distance: 32.223 vd 18446744073709551615 point  24 3.47229 -3.90308
22.4694 -22.5514 -22.8438 distance: 29.2497 vd 18446744073709551615 point  24 4.8125 -12.625
22.4694 -22.5514 -22.8438 distance: 62.0872 vd 18446744073709551615 point  -13.25 -15 27.375
-5.22767 13.6914 -13.5174 distance: 38.4153 vd 18446744073709551615 point  30 22.6616 -1.09641
-5.22767 13.6914 -13.5174 distance: 38.7715 vd 18446744073709551615 point  -12 -23.7683 -20.8748
-5.22767 13.6914 -13.5174 distance: 20.2656 vd 18446744073709551615 point  -21 21.0986 -3.17029
-5.22767 13.6914 -13.5174 distance: 42.7851 vd 18446744073709551615 point  -15 -22.0493 7.87574
-5.22767 13.6914 -13.5174 distance: 60.5982 vd 18446744073709551615 point  31.6125 -24 16.3875
-5.22767 13.6914 -13.5174 distance: 39.0014 vd 18446744073709551615 point  -15 -23.7681 -18.2498
-5.22767 13.6914 -13.5174 distance: 43.2999 vd 18446744073709551615 point  13.7812 -24 -23.1562
-5.22767 13.6914 -13.5174 distance: 41.5949 vd 18446744073709551615 point  12.2165 -24 -15.7957
-5.22767 13.6914 -13.5174 distance: 52.791 vd 18446744073709551615 point  21 -5.14687 28.2452
-5.22767 13.6914 -13.5174 distance: 58.5574 vd 18446744073709551615 point  -12 -32.9533 21.2299
-5.22767 13.6914 -13.5174 distance: 34.7961 vd 18446744073709551615 point  -13.75 -18.375 -24
-5.22767 13.6914 -13.5174 distance: 27.895 vd 18446744073709551615 point  -30 4.18561 -22.1256
-5.22767 13.6914 -13.5174 distance: 47.5025 vd 18446744073709551615 point  -15 13.5625 32.9688
-5.22767 13.6914 -13.5174 distance: 44.251 vd 18446744073709551615 point  -14.4463 -29.5633 -15
-5.22767 13.6914 -13.5174 distance: 38.947 vd 18446744073709551615 point  -13.75 -24 -18.375
-5.22767 13.6914 -13.5174 distance: 46.1343 vd 18446744073709551615 point  33 22.782 10.6566
-5.22767 13.6914 -13.5174 distance: 21.326 vd 18446744073709551615 point  -24 14.175 -23.625
-5.22767 13.6914 -13.5174 distance: 65.1824 vd 18446744073709551615 point  -3.07553 -31.9182 33
-5.22767 13.6914 -13.5174 distance: 36.1218 vd 18446744073709551615 point  -30.5957 33 3.46568
-5.22767 13.6914 -13.5174 distance: 29.3388 vd 18446744073709551615 point  -6 13.3712 15.8095
-6.54094 4.47124 -13.4337 distance: 36.4079 vd 18446744073709551615 point  4.875 33 6.09375
-6.54094 4.47124 -13.4337 distance: 43.2945 vd 18446744073709551615 point  -33 26.4 12.9
-6.54094 4.47124 -13.4337 distance: 30.5713 vd 18446744073709551615 point  -12 28.5642 -31.4428
-6.54094 4.47124 -13.4337 distance: 29.2123 vd 18446744073709551615 point  -12.5761 33 -11.6893
-6.54094 4.47124 -13.4337 distance: 15.1915 vd 18446744073709551615 point  -12 14.7706 -23.1755
-6.54094 4.47124 -13.4337 distance: 55.5295 vd 18446744073709551615 point  15 27.3298 32.3594
-4.84576 4.48153 -13.7521 distance: 46.9128 vd 18446744073709551615 point  -3 16.8911 31.452
-4.84576 4.48153 -13.7521 distance: 35.1327 vd 18446744073709551615 point  13.5646 33 -22.8109
-4.84576 4.48153 -13.7521 distance: 36.8515 vd 18446744073709551615 point  -24 -27 -13.5
-4.84576 4.48153 -13.7521 distance: 27.8584 vd 18446744073709551615 point  -30.5432 4.12545 -3
-4.84576 4.48153 -13.7521 distance: 51.493 vd 18446744073709551615 point  30.187 -21 14.0854
-4.84576 4.48153 -13.7521 distance: 58.9881 vd 18446744073709551615 point  -6 -31.7593 32.776
-4.84576 4.48153 -13.7521 distance: 56.5735 vd 18446744073709551615 point  -6 -27.5255 32.8824
-4.84576 4.48153 -13.7521 distance: 47.0477 vd 18446744073709551615 point  -6 -0.967543 32.9647
-4.84576 4.48153 -13.7521 distance: 27.7586 vd 18446744073709551615 point  15 22.2745 -6
-4.84576 4.48153 -13.7521 distance: 23.3498 vd 18446744073709551615 point  -12.0935 -15.2077 -24
-4.84576 4.48153 -13.7521 distance: 60.2003 vd 18446744073709551615 point  30.4394 -21 27.8379
-4.84576 4.48153 -13.7521 distance: 13.7555 vd 18446744073709551615 point  -5.625 -4.0625 -3
-4.84576 4.48153 -13.7521 distance: 14.9056 vd 18446744073709551615 point  -6.12522 -6 -3.23167
-4.84576 4.48153 -13.7521 distance: 21.2048 vd 18446744073709551615 point  13.25 8.625 -24
-4.45292 22.4102 -29.5627 distance: 46.3933 vd 18446744073709551615 point  -30 -14.3675 -17.4345
-4.45292 22.4102 -29.5627 distance: 71.022 vd 18446744073709551615 point  -6 -30.8706 17.3723
-4.45292 22.4102 -29.5627 distance: 54.2868 vd 18446744073709551615 point  -33 30.907 15.8237
-4.45292 22.4102 -29.5627 distance: 50.5931 vd 18446744073709551615 point  0.375 -13.25 6
-4.45292 22.4102 -29.5627 distance: 50.2076 vd 18446744073709551615 point  4.82842 -12 5.80109
-4.4943 22.5487 -30.0903 distance: 44.9835 vd 18446744073709551615 point  30 -0.627653 -12.8706
-4.4943 22.5487 -30.0903 distance: 35.313 vd 18446744073709551615 point  24 31.5 -11.25
-4.4943 22.5487 -30.0903 distance: 59.6006 vd 18446744073709551615 point  23 -24 -5
-4.4943 22.5487 -30.0903 distance: 27.9405 vd 18446744073709551615 point  -6 22.6288 -2.19051
-4.4943 22.5487 -30.0903 distance: 79.7341 vd 18446744073709551615 point  32.1295 -33 13.8479
-4.4943 22.5487 -30.0903 distance: 29.4919 vd 18446744073709551615 point  -12 -5.82331 -33
-4.4943 22.5487 -30.0903 distance: 68.6687 vd 18446744073709551615 point  4.9375 -12 28.5
-4.4943 22.5487 -30.0903 distance: 33.8116 vd 18446744073709551615 point  -30.4117 33 -11.0565
13.2953 22.1576 4.86598 distance: 68.4939 vd 18446744073709551615 point  -16.9658 -33 -22.2139
13.2953 22.1576 4.86598 distance: 31.5352 vd 18446744073709551615 point  -3 14.7375 30.825
13.2953 22.1576 4.86598 distance: 46.5779 vd 18446744073709551615 point  -30 8.2791 -5.25359
13.2953 22.1576 4.86598 distance: 61.4283 vd 18446744073709551615 point  14.8929 -33 -22.125
13.2953 22.1576 4.86598 distance: 49.2266 vd 18446744073709551615 point  12 -10.6298 -31.8296
-6.41241 22.4998 4.34917 distance: 52.2842 vd 18446744073709551615 point  30 -14.1566 -3.65635
-6.41241 22.4998 4.34917 distance: 45.6475 vd 18446744073709551615 point  23.4002 26.3774 -30
-6.41241 22.4998 4.34917 distance: 51.368 vd 18446744073709551615 point  -30.375 -3.375 -33
-6.41241 22.4998 4.34917 distance: 47.4995 vd 18446744073709551615 point  6 -22.8604 -2.32821
-6.41241 22.4998 4.34917 distance: 25.4416 vd 18446744073709551615 point  -6.05554 5.98446 -15
-6.41241 22.4998 4.34917 distance: 38.7851 vd 18446744073709551615 point  -31.8144 6 -19.8744
-6.41241 22.4998 4.34917 distance: 25.9057 vd 18446744073709551615 point  -5.45623 -3 8.81582
-6.41241 22.4998 4.34917 distance: 40.6749 vd 18446744073709551615 point  23.8831 6 -17.2004
-6.41241 22.4998 4.34917 distance: 53.4673 vd 18446744073709551615 point  33 18 -31.5
-5.07491 12.2545 -31.595 distance: 68.6661 vd 18446744073709551615 point  15 -3.8625 32.0625
-5.07491 12.2545 -31.595 distance: 19.275 vd 18446744073709551615 point  -3 29.1905 -22.6288
-5.07491 12.2545 -31.595 distance: 28.483 vd 18446744073709551615 point  -31.4375 1.5625 -33
-5.07491 12.2545 -31.595 distance: 55.8649 vd 18446744073709551615 point  24.0625 -3 13.5625
-5.07491 12.2545 -31.595 distance: 57.6069 vd 18446744073709551615 point  24.0625 33 13.5625
31.5966 -30.1377 -22.5376 distance: 61.009 vd 18446744073709551615 point  -29.3412 -33 -21.8396
31.5966 -30.1377 -22.5376 distance: 71.0431 vd 18446744073709551615 point  -30 4.62884 -29.1905
31.5966 -30.1377 -22.5376 distance: 77.3906 vd 18446744073709551615 point  -30 15.8095 -13.3712
31.5966 -30.1377 -22.5376 distance: 61.09 vd 18446744073709551615 point  21 -2.01561 30.6493
-13.5357 13.3063 -23.1247 distance: 60.3592 vd 18446744073709551615 point  -31.75 -8.8125 30
-13.5357 13.3063 -23.1247 distance: 37.3787 vd 18446744073709551615 point  22.5 12.2694 -33
-13.5357 13.3063 -23.1247 distance: 38.7796 vd 18446744073709551615 point  24.25 12 -31.75
-13.5357 13.3063 -23.1247 distance: 65.4046 vd 18446744073709551615 point  -32.2447 -19.9428 30
-13.5357 13.3063 -23.1247 distance: 48.8236 vd 18446744073709551615 point  -6 3 24
-13.5357 13.3063 -23.1247 distance: 33.7412 vd 18446744073709551615 point  3 -9.82096 -4.95404
-13.5357 13.3063 -23.1247 distance: 19.9643 vd 18446744073709551615 point  -3 -3.47185 -20.6612
-13.5357 13.3063 -23.1247 distance: 69.581 vd 18446744073709551615 point  32.2237 21 28.7251
-13.5357 13.3063 -23.1247 distance: 58.9828 vd 18446744073709551615 point  21.9248 -6 19.8729
-13.5357 13.3063 -23.1247 distance: 23.7354 vd 18446744073709551615 point  0.375 -4.125 -15
-13.5357 13.3063 -23.1247 distance: 49.319 vd 18446744073709551615 point  3.37839 24 21.9521
-13.5357 13.3063 -23.1247 distance: 47.174 vd 18446744073709551615 point  -4.55357 -33 -23.7857
-13.5357 13.3063 -23.1247 distance: 35.8434 vd 18446744073709551615 point  12.6348 33 -8.56403
-13.5357 13.3063 -23.1247 distance: 39.6235 vd 18446744073709551615 point  21 31.4375 -30.0938
-13.5357 13.3063 -23.1247 distance: 50.0706 vd 18446744073709551615 point  -15 31.3972 23.5405
-13.5357 13.3063 -23.1247 distance: 46.8678 vd 18446744073709551615 point  3.03007 -30 -29.9605
-13.5357 13.3063 -23.1247 distance: 38.4067 vd 18446744073709551615 point  15 30.2089 -3.75739
-13.5357 13.3063 -23.1247 distance: 67.6286 vd 18446744073709551615 point  21 -32.5847 12.5815
-13.5357 13.3063 -23.1247 distance: 22.0076 vd 18446744073709551615 point  -1.83877 -3.47185 -15
-13.5357 13.3063 -23.1247 distance: 22.92 vd 18446744073709551615 point  0.122215 -3.20962 -15
-13.5588 -4.42635 0.482556 distance: 26.1527 vd 18446744073709551615 point  -0.1875 4.75 21
-13.5588 -4.42635 0.482556 distance: 14.0062 vd 18446744073709551615 point  -24 -13.3712 -2.19051
-13.5588 -4.42635 0.482556 distance: 19.5214 vd 18446744073709551615 point  -24 -20.1905 -4.37116
-13.5588 -4.42635 0.482556 distance: 35.9849 vd 18446744073709551615 point  5.24774 12 26.394
-13.5588 -4.42635 0.482556 distance: 39.3657 vd 18446744073709551615 point  12 21.5312 -14.4375
-13.5588 -4.42635 0.482556 distance: 29.8639 vd 18446744073709551615 point  -33 17.75 -4.21875
-13.7818 -4.15345 4.68351 distance: 38.2139 vd 18446744073709551615 point  21 4.6875 17.8125
-13.7818 -4.15345 4.68351 distance: 21.8704 vd 18446744073709551615 point  -33 0.25 -4.78125
-13.7818 -4.15345 4.68351 distance: 48.8726 vd 18446744073709551615 point  23.514 -22.536 -21
-13.7818 -4.15345 4.68351 distance: 33.4133 vd 18446744073709551615 point  -24 -20.5625 31.9375
-13.7818 -4.15345 4.68351 distance: 38.2291 vd 18446744073709551615 point  14.1094 2.375 30
-13.5009 -22.5226 -15.3381 distance: 67.6309 vd 18446744073709551615 point  31.25 0.1875 30
-13.5009 -22.5226 -15.3381 distance: 56.5353 vd 18446744073709551615 point  -24 30.3355 1.75079
-13.5009 -22.5226 -15.3381 distance: 43.5668 vd 18446744073709551615 point  -13.9375 21 -17.25
-13.5009 -22.5226 -15.3381 distance: 43.6724 vd 18446744073709551615 point  -24 -5.25 23.375
-13.529 -28.3991 -13.4803 distance: 68.1388 vd 18446744073709551615 point  22.25 27.1875 -30
-13.529 -28.3991 -13.4803 distance: 67.1167 vd 18446744073709551615 point  -24 22.024 29.5606
-13.529 -28.3991 -13.4803 distance: 57.9294 vd 18446744073709551615 point  12 21.6719 -27.5156
-13.529 -28.3991 -13.4803 distance: 61.8252 vd 18446744073709551615 point  6 13.7873 27.2786
-13.529 -28.3991 -13.4803 distance: 58.8719 vd 18446744073709551615 point  33 -5.14191 14.089
-13.529 -28.3991 -13.4803 distance: 53.9045 vd 18446744073709551615 point  3.85696 21 -26.2538
-13.529 -28.3991 -13.4803 distance: 59.6905 vd 18446744073709551615 point  14.7807 21 -31.4039
-13.529 -28.3991 -13.4803 distance: 16.8142 vd 18446744073709551615 point  -24 -31.0205 -0.588385
-13.529 -28.3991 -13.4803 distance: 45.8535 vd 18446744073709551615 point  -4.05974 16.4416 -12
-13.4931 -20.7101 22.4328 distance: 60.6155 vd 18446744073709551615 point  4.25 21 -17.8125
-13.4931 -20.7101 22.4328 distance: 37.515 vd 18446744073709551615 point  4.25 12 27.1875
-13.4931 -20.7101 22.4328 distance: 34.9798 vd 18446744073709551615 point  -15 -13.1421 -11.6852
-13.4931 -20.7101 22.4328 distance: 35.2726 vd 18446744073709551615 point  -31.25 8.8125 30
12.7944 -5.84601 -4.55699 distance: 29.8452 vd 18446744073709551615 point  -3.76029 -3 20.1124
12.7944 -5.84601 -4.55699 distance: 33.5147 vd 18446744073709551615 point  -14.2388 -2.05048 -24
12.7944 -5.84601 -4.55699 distance: 28.8276 vd 18446744073709551615 point  -4.6875 -3 18.1875
12.7944 -5.84601 -4.55699 distance: 23.6821 vd 18446744073709551615 point  24 3.29636 14.1965
12.7944 -5.84601 -4.55699 distance: 38.6975 vd 18446744073709551615 point  -14.2634 -33 -9.85171
12.7944 -5.84601 -4.55699 distance: 56.2548 vd 18446744073709551615 point  -13.875 30 29.625
12.7944 -5.84601 -4.55699 distance: 24.283 vd 18446744073709551615 point  24 -25.0642 -14.2915
12.7944 -5.84601 -4.55699 distance: 35.7438 vd 18446744073709551615 point  -21.3183 -7.42386 6
12.7944 -5.84601 -4.55699 distance: 35.8472 vd 18446744073709551615 point  -21 -11.8748 5.76833
12.7944 -5.84601 -4.55699 distance: 52.5042 vd 18446744073709551615 point  21 32.1338 30.7544
12.7944 -5.84601 -4.55699 distance: 33.0397 vd 18446744073709551615 point  -13.3125 -0.1875 -24
12.7944 -5.84601 -4.55699 distance: 42.6755 vd 18446744073709551615 point  31.7149 12 29.2769
12.7944 -5.84601 -4.55699 distance: 25.5965 vd 18446744073709551615 point  22.2812 -12 18.4062
12.7944 -5.84601 -4.55699 distance: 23.9039 vd 18446744073709551615 point  23.0752 -12 16.1271
12.7944 -5.84601 -4.55699 distance: 48.6201 vd 18446744073709551615 point  21 30.8662 26.2456
12.7944 -5.84601 -4.55699 distance: 48.2414 vd 18446744073709551615 point  -15.8095 33 -4.37116
12.7944 -5.84601 -4.55699 distance: 63.9746 vd 18446744073709551615 point  -33 19.3696 32.3184
12.7944 -5.84601 -4.55699 distance: 34.7122 vd 18446744073709551615 point  15 -12.8663 29.3663
12.7944 -5.84601 -4.55699 distance: 37.2466 vd 18446744073709551615 point  -22.75 -9.375 6
12.7944 -5.84601 -4.55699 distance: 36.679 vd 18446744073709551615 point  -12 -30.8245 5.77056
-7.26762 -4.47616 -4.55331 distance: 41.8371 vd 18446744073709551615 point  -13.6322 30 18.2772
-7.26762 -4.47616 -4.55331 distance: 36.7339 vd 18446744073709551615 point  -13.375 17.8125 24
-7.26762 -4.47616 -4.55331 distance: 19.4674 vd 18446744073709551615 point  3 12 -6
-7.26762 -4.47616 -4.55331 distance: 30.407 vd 18446744073709551615 point  -23.5282 -7.16123 21
-7.26762 -4.47616 -4.55331 distance: 44.9716 vd 18446744073709551615 point  32.0454 5.25 15
-12.5381 -4.53141 -4.3918 distance: 30.1181 vd 18446744073709551615 point  -21 -22.3438 -27.1562
-12.5381 -4.53141 -4.3918 distance: 28.572 vd 18446744073709551615 point  -23.5282 -11.6612 21
-12.5381 -4.53141 -4.3918 distance: 56.8425 vd 18446744073709551615 point  30 -12.9765 32.354
-12.5381 -4.53141 -4.3918 distance: 48.615 vd 18446744073709551615 point  30.9832 5.12643 15
13.3648 -13.751 13.626 distance: 36.6606 vd 18446744073709551615 point  -22.3233 -21 17.8461
13.3648 -13.751 13.626 distance: 40.1905 vd 18446744073709551615 point  12 25.6428 5.78095
13.3648 -13.751 13.626 distance: 44.3676 vd 18446744073709551615 point  -30 -5.70046 18.4384
13.3648 -13.751 13.626 distance: 58.4632 vd 18446744073709551615 point  -12 21.9248 -25.1271
13.3648 -13.751 13.626 distance: 33.0855 vd 18446744073709551615 point  24 12.4812 -3.50331
13.3648 -13.751 13.626 distance: 37.049 vd 18446744073709551615 point  -7.5 3 -12
13.3648 -13.751 13.626 distance: 35.4294 vd 18446744073709551615 point  -4.45947 3 -12.0048
13.3648 -13.751 13.626 distance: 39.9861 vd 18446744073709551615 point  13.0625 25.5 6
13.3648 -13.751 13.626 distance: 22.5983 vd 18446744073709551615 point  33 -22.9957 7.32674
13.8214 -13.9334 -4.92392 distance: 48.0926 vd 18446744073709551615 point  -21 -22.5375 27.1125
13.8214 -13.9334 -4.92392 distance: 51.66 vd 18446744073709551615 point  -15 22.875 -26.9062
13.8214 -13.9334 -4.92392 distance: 32.3511 vd 18446744073709551615 point  22.25 -21 25.5
13.8214 -13.9334 -4.92392 distance: 45.878 vd 18446744073709551615 point  -31.2662 -15 3.48773
13.8214 -13.9334 -4.92392 distance: 14.1067 vd 18446744073709551615 point  14.4209 -22.8389 6
13.8214 -13.9334 -4.92392 distance: 62.1032 vd 18446744073709551615 point  -30 26.5616 12.2995
13.8214 -13.9334 -4.92392 distance: 39.2259 vd 18446744073709551615 point  15 12.6452 23.9007
13.8214 -13.9334 -4.92392 distance: 64.9448 vd 18446744073709551615 point  -30 30.8245 12.2294
13.8214 -13.9334 -4.92392 distance: 21.9177 vd 18446744073709551615 point  23.2562 3 5.30485
13.8214 -13.9334 -4.92392 distance: 35.5871 vd 18446744073709551615 point  -21.6135 -15 -1.81398
13.8214 -13.9334 -4.92392 distance: 46.692 vd 18446744073709551615 point  -32.0454 -15 3.75
13.8214 -13.9334 -4.92392 distance: 42.9152 vd 18446744073709551615 point  7.5 -33 33
13.8214 -13.9334 -4.92392 distance: 44.8522 vd 18446744073709551615 point  -30.8198 -15 -0.712203
-13.469 3.68666 13.9801 distance: 28.217 vd 18446744073709551615 point  -22.25 30 8.8125
-13.469 3.68666 13.9801 distance: 35.9585 vd 18446744073709551615 point  -15 0.545221 -21.8082
-13.469 3.68666 13.9801 distance: 33.0421 vd 18446744073709551615 point  13.625 -13.875 21
-13.469 3.68666 13.9801 distance: 56.7789 vd 18446744073709551615 point  3.9375 -23.029 -33
-13.469 3.68666 13.9801 distance: 40.8305 vd 18446744073709551615 point  24 -3.51257 28.5188
-13.469 3.68666 13.9801 distance: 42.5512 vd 18446744073709551615 point  21.6321 -14.2543 30
-13.469 3.68666 13.9801 distance: 16.8707 vd 18446744073709551615 point  -21.5791 -6 25.1611
-13.469 3.68666 13.9801 distance: 50.0145 vd 18446744073709551615 point  15 21.349 -23.1549
-13.469 3.68666 13.9801 distance: 31.0171 vd 18446744073709551615 point  -15.3217 -21 32.6668
-4.52857 -13.4393 -16.1323 distance: 45.5926 vd 18446744073709551615 point  -15 30.7612 -20.0505
-4.52857 -13.4393 -16.1323 distance: 51.451 vd 18446744073709551615 point  21 30.7829 -9.81594
-4.52857 -13.4393 -16.1323 distance: 43.1403 vd 18446744073709551615 point  6 -29.1883 22.626
-4.52857 -13.4393 -16.1323 distance: 12.5728 vd 18446744073709551615 point  -15 -17.5389 -21.7552
-4.52857 -13.4393 -16.1323 distance: 51.1879 vd 18446744073709551615 point  -22.9405 -33 27.4405
-4.52857 -13.4393 -16.1323 distance: 41.0385 vd 18446744073709551615 point  33 -24.6337 -3.86634
-13.5577 -15.9837 -4.45231 distance: 25.0225 vd 18446744073709551615 point  3 -23.2515 12.8435
-13.5577 -15.9837 -4.45231 distance: 47.4563 vd 18446744073709551615 point  3 22.8516 17.2216
-13.5577 -15.9837 -4.45231 distance: 43.226 vd 18446744073709551615 point  -21.5791 25.1611 -15
-13.5577 -15.9837 -4.45231 distance: 60.8878 vd 18446744073709551615 point  31.4072 -32.8006 33
-22.4929 -13.4618 -1.94055 distance: 35.8754 vd 18446744073709551615 point  -30 21.5625 -3.9375
-22.4929 -13.4618 -1.94055 distance: 26.894 vd 18446744073709551615 point  -30 -5.18074 -26.4018
